Track ID,Track Title,Track Artists,Popularity,Duration (ms),Track Number,Album Title
55Fa4fAyhvYKlmnLOTJ0Lj,Waltz for the Moon,['Nobuo Uematsu'],32,180506,16,FINAL FANTASY VIII Original Soundtrack
7jv1AVobXUhqCjLFKWvzp8,Tell Me,['Nobuo Uematsu'],28,204866,17,FINAL FANTASY VIII Original Soundtrack
5CeAp670Z5niVZb0SXQrGE,Fear,['Nobuo Uematsu'],28,144760,18,FINAL FANTASY VIII Original Soundtrack
7uCHzRE4pUtRQMCxHXNGm5,The Man with the Machine Gun,['Nobuo Uematsu'],39,169573,19,FINAL FANTASY VIII Original Soundtrack
7xpzXnbxwFIIm9Fd2yg6Ce,Julia,['Nobuo Uematsu'],38,83066,20,FINAL FANTASY VIII Original Soundtrack
3oaiwb4ehBX4sxgFKxIXYO,Roses and Wine,['Nobuo Uematsu'],32,138600,21,FINAL FANTASY VIII Original Soundtrack
3rDI44uItWPUIEkmwV39On,Junction,['Nobuo Uematsu'],27,97893,22,FINAL FANTASY VIII Original Soundtrack
5NNo7t8Hi7ALa0LhZLsgos,Timber Owls,['Nobuo Uematsu'],27,171306,23,FINAL FANTASY VIII Original Soundtrack
60qVcNw1IOvrjcTFnfQiJ2,My Mind,['Nobuo Uematsu'],31,192400,24,FINAL FANTASY VIII Original Soundtrack
4yv9zZ2UUdlsZlFMetkJc6,The Mission,['Nobuo Uematsu'],28,216693,25,FINAL FANTASY VIII Original Soundtrack
3xxeVH1hJLBUhhrlInhptz,Martial Law,['Nobuo Uematsu'],28,228040,26,FINAL FANTASY VIII Original Soundtrack
2YlQrEHVmcXvACeLEEXVZx,Cactus Jack (Galbadian Anthem),['Nobuo Uematsu'],24,90066,27,FINAL FANTASY VIII Original Soundtrack
1k4UweRceMIhkFAYkjZfWA,Only a Plank Between One and Perdition,['Nobuo Uematsu'],30,144266,28,FINAL FANTASY VIII Original Soundtrack
6WrFxpHC8M3tSJIJkdB2Qp,SUCCESSION OF WITCHES,['Nobuo Uematsu'],28,198666,29,FINAL FANTASY VIII Original Soundtrack
1wYZ1SUWW2EfzAamo58Iuj,Galbadia GARDEN,['Nobuo Uematsu'],26,217266,30,FINAL FANTASY VIII Original Soundtrack
3sxcQmshhb2Ip6YFRqutWm,Unrest,['Nobuo Uematsu'],26,156760,31,FINAL FANTASY VIII Original Soundtrack
3TAWF0pzEnFie1E3eNJ2tc,Under Her Control,['Nobuo Uematsu'],29,210533,32,FINAL FANTASY VIII Original Soundtrack
1Qf5sfvXMDzEwHoOllCkr6,The Stage is Set,['Nobuo Uematsu'],28,219973,33,FINAL FANTASY VIII Original Soundtrack
0tPjaH1wHrrFxRoBQpy2kZ,A Sacrifice,['Nobuo Uematsu'],25,206866,34,FINAL FANTASY VIII Original Soundtrack
3XDbGXY9gFbqUZjxBlam1R,FITHOS LUSEC WECOS VINOSEC,['Nobuo Uematsu'],29,273466,35,FINAL FANTASY VIII Original Soundtrack
6cHACnvFYwMkJfCpsKADzD,Intruders,['Nobuo Uematsu'],24,151933,36,FINAL FANTASY VIII Original Soundtrack
4M7bnVSORCkMzVNdoKbvO2,Premonition,['Nobuo Uematsu'],29,276800,37,FINAL FANTASY VIII Original Soundtrack
2vXhtKLcyNWb3d03uuF7P3,Wounded,['Nobuo Uematsu'],24,53200,38,FINAL FANTASY VIII Original Soundtrack
2pDHgDn3IL3KTenAJ673ir,Fragments of Memories,['Nobuo Uematsu'],32,193960,39,FINAL FANTASY VIII Original Soundtrack
6vAAtaO3NYFttUG1dtjiXN,Jailed,['Nobuo Uematsu'],23,230240,40,FINAL FANTASY VIII Original Soundtrack
6Ux3jv8tbxoZoAkEdPa8Cb,Rivals,['Nobuo Uematsu'],23,210933,41,FINAL FANTASY VIII Original Soundtrack
3rtdborOF99uVSXiuQohwT,Ami,['Nobuo Uematsu'],29,277333,42,FINAL FANTASY VIII Original Soundtrack
0gm8u24yWPThujoq3y62UP,The Spy,['Nobuo Uematsu'],25,226693,43,FINAL FANTASY VIII Original Soundtrack
5f2Q1LhilsDvLg625muKUR,Retaliation,['Nobuo Uematsu'],23,45000,44,FINAL FANTASY VIII Original Soundtrack
2tOJlLrYfMhjilg1VxhjkH,Movin',['Nobuo Uematsu'],25,318000,45,FINAL FANTASY VIII Original Soundtrack
7aWpOVV3B62unzvOjSe6qp,Blue Sky,['Nobuo Uematsu'],22,44773,46,FINAL FANTASY VIII Original Soundtrack
69mutmAMSjaVCKff3viGBH,Drifting,['Nobuo Uematsu'],24,176893,47,FINAL FANTASY VIII Original Soundtrack
6mOkMIniGbFNJGdTdjX1aJ,Heresy,['Nobuo Uematsu'],22,250666,48,FINAL FANTASY VIII Original Soundtrack
4MwVAyYdmFMWV6Ls5haYrC,Fisherman's Horizon,['Nobuo Uematsu'],37,215840,49,FINAL FANTASY VIII Original Soundtrack
3Ho44QOH8OCgDvMJyweAzr,ODEKA ke Chocobo,['Nobuo Uematsu'],24,75893,50,FINAL FANTASY VIII Original Soundtrack
5FIkbHOVapxZA04IiMcUbF,Where I Belong,['Nobuo Uematsu'],26,220400,51,FINAL FANTASY VIII Original Soundtrack
2f0L0gVieND8eR3lzRAlG5,The Oath,['Nobuo Uematsu'],25,205600,52,FINAL FANTASY VIII Original Soundtrack
4Xjj1aQ9Om9SHNMk6pkXBM,Slide Show Part1,['Nobuo Uematsu'],21,83306,53,FINAL FANTASY VIII Original Soundtrack
3qBC8P6rFepLe3eUQNIT3U,Slide Show Part2,['Nobuo Uematsu'],21,107400,54,FINAL FANTASY VIII Original Soundtrack
1r1JbWTwf8rSdqvRStFIlV,Love Grows,['Nobuo Uematsu'],28,268826,55,FINAL FANTASY VIII Original Soundtrack
1qNILlo6O3WohgekPIfL5m,The Salt Flats,['Nobuo Uematsu'],28,216533,56,FINAL FANTASY VIII Original Soundtrack
1wNxoP1UFUBhcQwhlCt7jp,Trust Me,['Nobuo Uematsu'],26,193066,57,FINAL FANTASY VIII Original Soundtrack
7630jV3IqZTc8cATjk53wp,Silence and Motion,['Nobuo Uematsu'],23,347640,58,FINAL FANTASY VIII Original Soundtrack
3ZuemNMkGnMlylWqJ0dAUJ,Dance with the Balamb-fish,['Nobuo Uematsu'],24,219560,59,FINAL FANTASY VIII Original Soundtrack
1cgY0V4941TkD2yCyVgXkF,Tears of the moon,['Nobuo Uematsu'],21,72640,60,FINAL FANTASY VIII Original Soundtrack
7qYTJySjfOPNoO1ac3HTAF,Residents,['Nobuo Uematsu'],21,188666,61,FINAL FANTASY VIII Original Soundtrack
01aGPP4YaK75HS42Oh2oXk,Mods de Chocobo,"['Nobuo Uematsu', ""N's Telecaster""]",24,144733,62,FINAL FANTASY VIII Original Soundtrack
2lFmgFQIVkoUiBySt2mZK3,Ride On,['Nobuo Uematsu'],25,183000,63,FINAL FANTASY VIII Original Soundtrack
2YyeGK5myiFHtQaiTKRhVQ,Truth,['Nobuo Uematsu'],23,220826,64,FINAL FANTASY VIII Original Soundtrack
1PL9SQ2PBJ7ru94HSNu9Yi,Lunatic Pandora,['Nobuo Uematsu'],24,208240,65,FINAL FANTASY VIII Original Soundtrack
6ck2HMcQLUgNHzTMMaMVw9,Compression of Time,['Nobuo Uematsu'],26,274200,66,FINAL FANTASY VIII Original Soundtrack
7I561KPhswaiaZ0OoZzurD,The Castle,['Nobuo Uematsu'],26,319266,67,FINAL FANTASY VIII Original Soundtrack
2xYs24CvQVy33dSBsZ5enI,The Legendary Beast,['Nobuo Uematsu'],28,350226,68,FINAL FANTASY VIII Original Soundtrack
53CrMjdCOdQMjCEgyzHhNC,Maybe I'm a Lion,['Nobuo Uematsu'],30,335000,69,FINAL FANTASY VIII Original Soundtrack
575HenEhvSLhjbBLYFDp3D,The Extreme,['Nobuo Uematsu'],33,404933,70,FINAL FANTASY VIII Original Soundtrack
4kORAMDZDvnMHz6FWfMr04,The Successor,['Nobuo Uematsu'],23,217640,71,FINAL FANTASY VIII Original Soundtrack
4zbslwCmsvgApjEWikwue9,Ending Theme,['Nobuo Uematsu'],24,513253,72,FINAL FANTASY VIII Original Soundtrack
6kmdVC2kYonru3sughkggU,Overture,['Nobuo Uematsu'],25,216026,73,FINAL FANTASY VIII Original Soundtrack
3yEBktRD8FoCf4lASjfqTB,Ragnarok Title Theme,['Video Game Music Box'],8,127752,1,Music Box Classics: Ragnarok Online
6lqTODNBrZdxTHumosvanY,Streamside,['Video Game Music Box'],8,185709,2,Music Box Classics: Ragnarok Online
0zgApLt1adygLjpwFUKKFI,Everlasting Wanderers,['Video Game Music Box'],7,222861,3,Music Box Classics: Ragnarok Online
1QydeM2r7rZPJZ5SgourhA,Theme of Prontera,['Video Game Music Box'],8,298141,4,Music Box Classics: Ragnarok Online
73rt4WZG1ngW6ptNzfjUfr,Theme of Morroc,['Video Game Music Box'],7,262985,5,Music Box Classics: Ragnarok Online
2fszYrheZAJbc2m1UeGIKc,Theme of Payon,['Video Game Music Box'],7,161932,6,Music Box Classics: Ragnarok Online
2zqAFIGc8JDf2Oij4o6tc5,Ancient Groover,['Video Game Music Box'],5,274834,7,Music Box Classics: Ragnarok Online
0hft5f2MfQzgkFVNx4XKE9,Purity of Your Smile,['Video Game Music Box'],10,182737,8,Music Box Classics: Ragnarok Online
2yw81u78vhSAInOFzJ2JKj,Not So Far Away,['Video Game Music Box'],6,155321,9,Music Box Classics: Ragnarok Online
362aV1AfuZ3QTnLR8OfCH2,Wanna be Free!!,['Video Game Music Box'],7,182737,10,Music Box Classics: Ragnarok Online
1hq8FQWtSMFabNwDw6rHHc,Liberi Fatali,['Nobuo Uematsu'],38,187960,1,FINAL FANTASY VIII Original Soundtrack
1GCJGhtticxBvH9PP7Qko0,Balamb GARDEN,['Nobuo Uematsu'],42,209266,2,FINAL FANTASY VIII Original Soundtrack
07xgdexrFrCURBXZkmfs2G,Blue Fields,['Nobuo Uematsu'],39,174133,3,FINAL FANTASY VIII Original Soundtrack
6jadp05F5S07tdstlv02sn,Don't be Afraid,['Nobuo Uematsu'],36,172040,4,FINAL FANTASY VIII Original Soundtrack
1PwY1vPRJgW4xVTnyX7UOj,The Winner,['Nobuo Uematsu'],29,67333,5,FINAL FANTASY VIII Original Soundtrack
5BHGkj6VFX8n2cMdby8gkI,Find Your Way,['Nobuo Uematsu'],34,227693,6,FINAL FANTASY VIII Original Soundtrack
2LGk9yx7v02P04ei7genkN,SeeD,['Nobuo Uematsu'],29,256773,7,FINAL FANTASY VIII Original Soundtrack
1Imhg8vqIS7t0SkYh4sfsc,The Landing,['Nobuo Uematsu'],33,276266,8,FINAL FANTASY VIII Original Soundtrack
2LtInKbuYqEdNRWltjNkDc,Starting Up,['Nobuo Uematsu'],28,79733,9,FINAL FANTASY VIII Original Soundtrack
3B46jXophS1p38YQzu5A1K,Force Your Way,['Nobuo Uematsu'],38,233333,10,FINAL FANTASY VIII Original Soundtrack
2L4edWLvGcpuCTD3qpYNdt,The Loser,['Nobuo Uematsu'],28,86933,11,FINAL FANTASY VIII Original Soundtrack
0QZr4k2Tcr2lhjjhKRL0im,Never Look Back,['Nobuo Uematsu'],29,203466,12,FINAL FANTASY VIII Original Soundtrack
5ky9AOKhezaOIq5ygh6b7I,Dead End,['Nobuo Uematsu'],27,71093,13,FINAL FANTASY VIII Original Soundtrack
2FxB51tqkYhsqs5dkECPxC,Breezy,['Nobuo Uematsu'],41,163666,14,FINAL FANTASY VIII Original Soundtrack
3z37xbAZOnBf9mupKIk0jx,Shuffle or Boogie,['Nobuo Uematsu'],30,124400,15,FINAL FANTASY VIII Original Soundtrack
55Fa4fAyhvYKlmnLOTJ0Lj,Waltz for the Moon,['Nobuo Uematsu'],32,180506,16,FINAL FANTASY VIII Original Soundtrack
7jv1AVobXUhqCjLFKWvzp8,Tell Me,['Nobuo Uematsu'],28,204866,17,FINAL FANTASY VIII Original Soundtrack
5CeAp670Z5niVZb0SXQrGE,Fear,['Nobuo Uematsu'],28,144760,18,FINAL FANTASY VIII Original Soundtrack
7uCHzRE4pUtRQMCxHXNGm5,The Man with the Machine Gun,['Nobuo Uematsu'],39,169573,19,FINAL FANTASY VIII Original Soundtrack
7xpzXnbxwFIIm9Fd2yg6Ce,Julia,['Nobuo Uematsu'],38,83066,20,FINAL FANTASY VIII Original Soundtrack
3oaiwb4ehBX4sxgFKxIXYO,Roses and Wine,['Nobuo Uematsu'],32,138600,21,FINAL FANTASY VIII Original Soundtrack
3rDI44uItWPUIEkmwV39On,Junction,['Nobuo Uematsu'],27,97893,22,FINAL FANTASY VIII Original Soundtrack
5NNo7t8Hi7ALa0LhZLsgos,Timber Owls,['Nobuo Uematsu'],27,171306,23,FINAL FANTASY VIII Original Soundtrack
60qVcNw1IOvrjcTFnfQiJ2,My Mind,['Nobuo Uematsu'],31,192400,24,FINAL FANTASY VIII Original Soundtrack
4yv9zZ2UUdlsZlFMetkJc6,The Mission,['Nobuo Uematsu'],28,216693,25,FINAL FANTASY VIII Original Soundtrack
3xxeVH1hJLBUhhrlInhptz,Martial Law,['Nobuo Uematsu'],28,228040,26,FINAL FANTASY VIII Original Soundtrack
2YlQrEHVmcXvACeLEEXVZx,Cactus Jack (Galbadian Anthem),['Nobuo Uematsu'],24,90066,27,FINAL FANTASY VIII Original Soundtrack
1k4UweRceMIhkFAYkjZfWA,Only a Plank Between One and Perdition,['Nobuo Uematsu'],30,144266,28,FINAL FANTASY VIII Original Soundtrack
6WrFxpHC8M3tSJIJkdB2Qp,SUCCESSION OF WITCHES,['Nobuo Uematsu'],28,198666,29,FINAL FANTASY VIII Original Soundtrack
1wYZ1SUWW2EfzAamo58Iuj,Galbadia GARDEN,['Nobuo Uematsu'],26,217266,30,FINAL FANTASY VIII Original Soundtrack
3sxcQmshhb2Ip6YFRqutWm,Unrest,['Nobuo Uematsu'],26,156760,31,FINAL FANTASY VIII Original Soundtrack
3TAWF0pzEnFie1E3eNJ2tc,Under Her Control,['Nobuo Uematsu'],29,210533,32,FINAL FANTASY VIII Original Soundtrack
1Qf5sfvXMDzEwHoOllCkr6,The Stage is Set,['Nobuo Uematsu'],28,219973,33,FINAL FANTASY VIII Original Soundtrack
0tPjaH1wHrrFxRoBQpy2kZ,A Sacrifice,['Nobuo Uematsu'],25,206866,34,FINAL FANTASY VIII Original Soundtrack
3XDbGXY9gFbqUZjxBlam1R,FITHOS LUSEC WECOS VINOSEC,['Nobuo Uematsu'],29,273466,35,FINAL FANTASY VIII Original Soundtrack
6cHACnvFYwMkJfCpsKADzD,Intruders,['Nobuo Uematsu'],24,151933,36,FINAL FANTASY VIII Original Soundtrack
4M7bnVSORCkMzVNdoKbvO2,Premonition,['Nobuo Uematsu'],29,276800,37,FINAL FANTASY VIII Original Soundtrack
2vXhtKLcyNWb3d03uuF7P3,Wounded,['Nobuo Uematsu'],24,53200,38,FINAL FANTASY VIII Original Soundtrack
2pDHgDn3IL3KTenAJ673ir,Fragments of Memories,['Nobuo Uematsu'],32,193960,39,FINAL FANTASY VIII Original Soundtrack
6vAAtaO3NYFttUG1dtjiXN,Jailed,['Nobuo Uematsu'],23,230240,40,FINAL FANTASY VIII Original Soundtrack
6Ux3jv8tbxoZoAkEdPa8Cb,Rivals,['Nobuo Uematsu'],23,210933,41,FINAL FANTASY VIII Original Soundtrack
3rtdborOF99uVSXiuQohwT,Ami,['Nobuo Uematsu'],29,277333,42,FINAL FANTASY VIII Original Soundtrack
0gm8u24yWPThujoq3y62UP,The Spy,['Nobuo Uematsu'],25,226693,43,FINAL FANTASY VIII Original Soundtrack
5f2Q1LhilsDvLg625muKUR,Retaliation,['Nobuo Uematsu'],23,45000,44,FINAL FANTASY VIII Original Soundtrack
2tOJlLrYfMhjilg1VxhjkH,Movin',['Nobuo Uematsu'],25,318000,45,FINAL FANTASY VIII Original Soundtrack
7aWpOVV3B62unzvOjSe6qp,Blue Sky,['Nobuo Uematsu'],22,44773,46,FINAL FANTASY VIII Original Soundtrack
69mutmAMSjaVCKff3viGBH,Drifting,['Nobuo Uematsu'],24,176893,47,FINAL FANTASY VIII Original Soundtrack
6mOkMIniGbFNJGdTdjX1aJ,Heresy,['Nobuo Uematsu'],22,250666,48,FINAL FANTASY VIII Original Soundtrack
4MwVAyYdmFMWV6Ls5haYrC,Fisherman's Horizon,['Nobuo Uematsu'],37,215840,49,FINAL FANTASY VIII Original Soundtrack
3Ho44QOH8OCgDvMJyweAzr,ODEKA ke Chocobo,['Nobuo Uematsu'],24,75893,50,FINAL FANTASY VIII Original Soundtrack
5FIkbHOVapxZA04IiMcUbF,Where I Belong,['Nobuo Uematsu'],26,220400,51,FINAL FANTASY VIII Original Soundtrack
2f0L0gVieND8eR3lzRAlG5,The Oath,['Nobuo Uematsu'],25,205600,52,FINAL FANTASY VIII Original Soundtrack
4Xjj1aQ9Om9SHNMk6pkXBM,Slide Show Part1,['Nobuo Uematsu'],21,83306,53,FINAL FANTASY VIII Original Soundtrack
3qBC8P6rFepLe3eUQNIT3U,Slide Show Part2,['Nobuo Uematsu'],21,107400,54,FINAL FANTASY VIII Original Soundtrack
1r1JbWTwf8rSdqvRStFIlV,Love Grows,['Nobuo Uematsu'],28,268826,55,FINAL FANTASY VIII Original Soundtrack
1qNILlo6O3WohgekPIfL5m,The Salt Flats,['Nobuo Uematsu'],28,216533,56,FINAL FANTASY VIII Original Soundtrack
1wNxoP1UFUBhcQwhlCt7jp,Trust Me,['Nobuo Uematsu'],26,193066,57,FINAL FANTASY VIII Original Soundtrack
7630jV3IqZTc8cATjk53wp,Silence and Motion,['Nobuo Uematsu'],23,347640,58,FINAL FANTASY VIII Original Soundtrack
3ZuemNMkGnMlylWqJ0dAUJ,Dance with the Balamb-fish,['Nobuo Uematsu'],24,219560,59,FINAL FANTASY VIII Original Soundtrack
1cgY0V4941TkD2yCyVgXkF,Tears of the moon,['Nobuo Uematsu'],21,72640,60,FINAL FANTASY VIII Original Soundtrack
7qYTJySjfOPNoO1ac3HTAF,Residents,['Nobuo Uematsu'],21,188666,61,FINAL FANTASY VIII Original Soundtrack
01aGPP4YaK75HS42Oh2oXk,Mods de Chocobo,"['Nobuo Uematsu', ""N's Telecaster""]",24,144733,62,FINAL FANTASY VIII Original Soundtrack
2lFmgFQIVkoUiBySt2mZK3,Ride On,['Nobuo Uematsu'],25,183000,63,FINAL FANTASY VIII Original Soundtrack
2YyeGK5myiFHtQaiTKRhVQ,Truth,['Nobuo Uematsu'],23,220826,64,FINAL FANTASY VIII Original Soundtrack
1PL9SQ2PBJ7ru94HSNu9Yi,Lunatic Pandora,['Nobuo Uematsu'],24,208240,65,FINAL FANTASY VIII Original Soundtrack
6ck2HMcQLUgNHzTMMaMVw9,Compression of Time,['Nobuo Uematsu'],26,274200,66,FINAL FANTASY VIII Original Soundtrack
7I561KPhswaiaZ0OoZzurD,The Castle,['Nobuo Uematsu'],26,319266,67,FINAL FANTASY VIII Original Soundtrack
2xYs24CvQVy33dSBsZ5enI,The Legendary Beast,['Nobuo Uematsu'],28,350226,68,FINAL FANTASY VIII Original Soundtrack
53CrMjdCOdQMjCEgyzHhNC,Maybe I'm a Lion,['Nobuo Uematsu'],30,335000,69,FINAL FANTASY VIII Original Soundtrack
575HenEhvSLhjbBLYFDp3D,The Extreme,['Nobuo Uematsu'],33,404933,70,FINAL FANTASY VIII Original Soundtrack
4kORAMDZDvnMHz6FWfMr04,The Successor,['Nobuo Uematsu'],23,217640,71,FINAL FANTASY VIII Original Soundtrack
4zbslwCmsvgApjEWikwue9,Ending Theme,['Nobuo Uematsu'],24,513253,72,FINAL FANTASY VIII Original Soundtrack
6kmdVC2kYonru3sughkggU,Overture,['Nobuo Uematsu'],25,216026,73,FINAL FANTASY VIII Original Soundtrack
2mLhGrltWmg7nRqjZkROhg,"Wizpig (From ""Diddy Kong Racing"") [Metal Version]",['ToxicxEternity'],7,188171,1,"Wizpig (From ""Diddy Kong Racing"") [Metal Version]"
7hn07FcdtuwiWOrHitEYid,Overture,['Video Game Music Box'],10,170848,1,Music Box Classics: Super Mario Galaxy
5F1VKxDBFs2z0rCtVykrKO,Good Egg Galaxy,['Video Game Music Box'],8,271902,2,Music Box Classics: Super Mario Galaxy
50STOUiN3enk753jX5BrJZ,The Honeyhive,['Video Game Music Box'],8,175307,3,Music Box Classics: Super Mario Galaxy
1theP9QFA4wy7eCxpgnOyS,Battlerock Galaxy,['Video Game Music Box'],10,216174,4,Music Box Classics: Super Mario Galaxy
6iYkQJfirP6wDPgOGhj9CB,Space Junk Road,['Video Game Music Box'],12,248124,5,Music Box Classics: Super Mario Galaxy
1MwdEj3jKIsIqPHOqWzYrz,Waltz of the Boos,['Video Game Music Box'],8,261499,6,Music Box Classics: Super Mario Galaxy
6KuvypPRiFymtlWNvtS6G2,Buoy Base Galaxy,['Video Game Music Box'],8,237825,7,Music Box Classics: Super Mario Galaxy
3wXwG0GtjKQTC0PC4AuQpB,Blue Sky Athletic,['Video Game Music Box'],8,145585,8,Music Box Classics: Super Mario Galaxy
6QsWYmnMC05HCwKOgH3hT1,Purple Comet,['Video Game Music Box'],9,202056,9,Music Box Classics: Super Mario Galaxy
5L1m0ZMD01JBSY6ihjyC6K,Birth,['Video Game Music Box'],9,286855,10,Music Box Classics: Super Mario Galaxy
1McMsS97ajY25kP2fjC30x,Crazy Dave,['Video Game Music Box'],9,197598,1,Music Box Classics: Plants vs Zombies
3Gi5wME562DEhvHbndyyrc,Choose Your Seeds,['Video Game Music Box'],10,163513,2,Music Box Classics: Plants vs Zombies
1vhJP8htyInliwIsc1R0rn,Grasswalk,['Video Game Music Box'],11,261499,3,Music Box Classics: Plants vs Zombies
5RUEzdlskceV4MzNJXvnuX,Loonboon,['Video Game Music Box'],10,248124,4,Music Box Classics: Plants vs Zombies
5hMQR1Wk0NoQQeRPGMmND3,Moongrains,['Video Game Music Box'],8,264471,5,Music Box Classics: Plants vs Zombies
7FYLbxyDdE65hPhWbkS9iJ,Zen Garden,['Video Game Music Box'],9,206514,6,Music Box Classics: Plants vs Zombies
1qP5llr7dzCz5WHTNA7jn8,Watery Grave,['Video Game Music Box'],7,252767,7,Music Box Classics: Plants vs Zombies
249HHV41B6op9k9DyI4xui,Ultimate Battle,['Video Game Music Box'],5,291221,8,Music Box Classics: Plants vs Zombies
4IG11UthOQfEjHonjmuZyl,Rigor Mormist,['Video Game Music Box'],7,260013,9,Music Box Classics: Plants vs Zombies
2c72MDy0h1EXb4C47zsUqn,Cerebrawl,['Video Game Music Box'],6,242180,10,Music Box Classics: Plants vs Zombies
1srTdQUcXpLpUpoZdXXPgR,Graze the Roof,['Video Game Music Box'],7,288879,11,Music Box Classics: Plants vs Zombies
6KUOrjp5beaeHIbufv4Nez,Braniac Maniac,['Video Game Music Box'],5,264471,12,Music Box Classics: Plants vs Zombies
2RQ2nZeyD4y1W1pdtGEqJ9,Zombies on Your Lawn,['Video Game Music Box'],9,208000,13,Music Box Classics: Plants vs Zombies
1pfyMkSSbAYGtrEIIvU2lF,My Village is Number One!,['Video Game Music Box'],2,246638,1,Music Box Classics: Xenogears
7w0w9aEE2sDIHCyemwzzqR,Aspiration,['Video Game Music Box'],1,188681,2,Music Box Classics: Xenogears
4wb4vLXRo04tGGbsZWRCnT,"Dazil, Town of Burning Sands",['Video Game Music Box'],2,227319,3,Music Box Classics: Xenogears
4dczGuEkwjPLxh0gUSrkAl,After the Soldiers' Dreams,['Video Game Music Box'],1,261499,4,Music Box Classics: Xenogears
48xjhW6tHWvEsivwfaFjXJ,The Wind Calls to Shevat in the Blue Sky,['Video Game Music Box'],1,221588,5,Music Box Classics: Xenogears
1gFsBUHuXC0h0HNVSyzOdO,"Solaris, Celestial Paradise",['Video Game Music Box'],1,222834,6,Music Box Classics: Xenogears
4Ifo84tRvMoco9T4zdfwZY,Invasion,['Video Game Music Box'],1,241652,7,Music Box Classics: Xenogears
0MOBxNWQDbcIExR3om4aiS,"Thames, Spirit of the Men of the Sea",['Video Game Music Box'],1,237722,8,Music Box Classics: Xenogears
60UrNtj857ifNXgAbsXnQa,A Prayer for the Joy Man Desires,['Video Game Music Box'],1,224841,9,Music Box Classics: Xenogears
7khiXqxNijkWpmbb3Q25s2,Unstealable Jewel,['Video Game Music Box'],2,273673,10,Music Box Classics: Xenogears
45JXK47Yk6GnEYQxcj6oE3,Scars of Time,['Video Game Music Box'],8,167876,1,Music Box Classics: CHRONO CROSS
58o3s9xgHIeZDyU8Erobsm,The Sea of Eden,['Video Game Music Box'],7,243666,2,Music Box Classics: CHRONO CROSS
0bV2fls4kZwC0AbEk1RKhs,The Girl Who Stole the Stars,['Video Game Music Box'],8,232682,3,Music Box Classics: CHRONO CROSS
7Kzv8OCGGUszJIZu1I7DUN,Shore of Dreams (Another World),['Video Game Music Box'],12,232904,4,Music Box Classics: CHRONO CROSS
6LjveZmZjxYOnHZT5Ue2Bj,The Frozen Flame,['Video Game Music Box'],6,248124,5,Music Box Classics: CHRONO CROSS
7wMi7f6YdtLjYWbSEqhyA0,Earth Dragon Isle,['Video Game Music Box'],5,194903,6,Music Box Classics: CHRONO CROSS
5Qo5PXVSgFGUryaWKHXUk1,Reminiscence,['Video Game Music Box'],5,224347,7,Music Box Classics: CHRONO CROSS
2DVmi2mpAytQdM6QSBdWws,The El Nido Triangle,['Video Game Music Box'],5,255555,8,Music Box Classics: CHRONO CROSS
7v5NaWfke6pWI88IvUe2FB,Bound by Fate,['Video Game Music Box'],5,231640,9,Music Box Classics: CHRONO CROSS
4z31HCRSI48Z28xuhFeFoL,Radical Dreamers,['Video Game Music Box'],7,284457,10,Music Box Classics: CHRONO CROSS
0C95q7WPj0ZfBFWucjfB0H,Greenpath,['Video Game Music Box'],14,246638,1,Music Box Classics: Hollow Knight
6YEBZtULyPhSsRTYb4RMFV,City of Tears,['Video Game Music Box'],12,197598,2,Music Box Classics: Hollow Knight
34tghifdmyQiZxulkeO7hs,Hornet,['Video Game Music Box'],11,206514,3,Music Box Classics: Hollow Knight
5Df52n1W7o1Q0SkHxetL5h,Mantis Lords,['Video Game Music Box'],10,218403,4,Music Box Classics: Hollow Knight
2eNcfQag3Kn83GUYnr0jAm,Sealed Vessel,['Video Game Music Box'],10,286041,5,Music Box Classics: Hollow Knight
6TnDKYmhVFlCJi3unvqXFa,Crystal Peak,['Video Game Music Box'],12,251097,6,Music Box Classics: Hollow Knight
0CS2xkTKZldqex9Qk5YNxZ,Queen's Gardens,['Video Game Music Box'],10,215431,7,Music Box Classics: Hollow Knight
2zrEbyAcHE96p59q1ScTaj,Resting Grounds,['Video Game Music Box'],17,288248,8,Music Box Classics: Hollow Knight
77IQrA5TRCjCCovRzDc3ND,Broken Vessel,['Video Game Music Box'],10,221932,9,Music Box Classics: Hollow Knight
3EdhSvJnQFdtHsz9ITGlHf,White Palace,['Video Game Music Box'],12,264381,10,Music Box Classics: Hollow Knight
15j3hEsk6dA4Bum3Ad9IcG,Lullaby of Woe,['Video Game Music Box'],12,173821,1,Music Box Classics: The Witcher 3 Wild Hunt
